1,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2185.jpg,0,[0, 8],[1.0000, 0.0000]
5843,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_232.jpg,5,[5, 7],[0.9916, 0.0082]
5844,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2281.jpg,5,[5, 3],[1.0000, 0.0000]
5845,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8340.jpg,5,[5, 7],[0.8014, 0.1869]
5846,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2722.jpg,5,[5, 6],[0.7464, 0.2482]
5847,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2582.jpg,5,[5, 7],[1.0000, 0.0000]
5848,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4005.jpg,5,[5, 9],[1.0000, 0.0000]
5849,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1117.jpg,5,[5, 3],[0.9999, 0.0001]
5850,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3334.jpg,5,[5, 2],[1.0000, 0.0000]
5851,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9225.jpg,5,[5, 8],[0.9025, 0.0724]
5852,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4182.jpg,5,[5, 3],[1.0000, 0.0000]
5853,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6584.jpg,5,[5, 3],[0.9973, 0.0026]
5854,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3264.jpg,5,[5, 3],[0.5049, 0.2370]
5855,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3949.jpg,5,[5, 2],[0.9656, 0.0311]
5856,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6116.jpg,5,[5, 4],[1.0000, 0.0000]
5857,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9922.jpg,5,[5, 3],[1.0000, 0.0000]
5858,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7971.jpg,5,[5, 4],[1.0000, 0.0000]
5859,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_579.jpg,5,[5, 2],[1.0000, 0.0000]
5860,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6513.jpg,5,[5, 7],[0.9860, 0.0140]
5861,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_768.jpg,5,[3, 5],[0.6052, 0.3159]
5862,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7539.jpg,5,[5, 6],[0.9896, 0.0104]
5863,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5459.jpg,5,[5, 3],[0.9997, 0.0003]
5864,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_899.jpg,5,[5, 3],[1.0000, 0.0000]
5865,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9160.jpg,5,[3, 5],[0.6718, 0.1832]
5866,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_42.jpg,5,[5, 7],[1.0000, 0.0000]
5867,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5156.jpg,5,[5, 3],[1.0000, 0.0000]
5868,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_444.jpg,5,[5, 8],[1.0000, 0.0000]
5869,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1041.jpg,5,[5, 7],[1.0000, 0.0000]
5870,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7529.jpg,5,[5, 2],[1.0000, 0.0000]
5871,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3235.jpg,5,[5, 4],[0.9999, 0.0000]
5872,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2291.jpg,5,[5, 4],[1.0000, 0.0000]
5873,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2850.jpg,5,[5, 7],[1.0000, 0.0000]
5874,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_207.jpg,5,[5, 4],[1.0000, 0.0000]
5875,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7476.jpg,5,[5, 4],[1.0000, 0.0000]
5876,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3931.jpg,5,[5, 7],[1.0000, 0.0000]
5877,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8289.jpg,5,[5, 2],[0.9999, 0.0001]
5878,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2172.jpg,5,[5, 3],[0.9998, 0.0001]
5879,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4623.jpg,5,[5, 7],[1.0000, 0.0000]
5880,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2459.jpg,5,[5, 3],[1.0000, 0.0000]
5881,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7295.jpg,5,[5, 3],[1.0000, 0.0000]
5882,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7364.jpg,5,[5, 6],[1.0000, 0.0000]
5883,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5797.jpg,5,[5, 3],[0.9323, 0.0282]
5884,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7330.jpg,5,[5, 3],[1.0000, 0.0000]
5885,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2575.jpg,5,[5, 4],[0.9995, 0.0005]
5886,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_903.jpg,5,[5, 3],[1.0000, 0.0000]
5887,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1649.jpg,5,[5, 2],[0.9938, 0.0059]
5888,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9622.jpg,5,[5, 0],[0.9465, 0.0334]
5889,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7279.jpg,5,[5, 3],[1.0000, 0.0000]
5890,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_275.jpg,5,[5, 3],[0.8501, 0.1499]
5891,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9394.jpg,5,[5, 6],[1.0000, 0.0000]
5892,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6945.jpg,5,[5, 1],[1.0000, 0.0000]
5893,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7294.jpg,5,[5, 7],[0.9999, 0.0001]
5894,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5808.jpg,5,[5, 6],[0.9997, 0.0002]
5895,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6428.jpg,5,[5, 6],[0.9842, 0.0130]
5896,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7124.jpg,5,[5, 8],[1.0000, 0.0000]
5897,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5692.jpg,5,[5, 3],[1.0000, 0.0000]
5898,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_39.jpg,5,[5, 4],[1.0000, 0.0000]
5899,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4358.jpg,5,[5, 7],[0.9997, 0.0003]
5900,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2094.jpg,5,[5, 2],[1.0000, 0.0000]
5901,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1329.jpg,5,[5, 7],[1.0000, 0.0000]
5902,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4469.jpg,5,[5, 4],[1.0000, 0.0000]
5903,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7278.jpg,5,[5, 3],[1.0000, 0.0000]
5904,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_514.jpg,5,[5, 3],[1.0000, 0.0000]
5905,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8436.jpg,5,[5, 4],[1.0000, 0.0000]
5906,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3735.jpg,5,[5, 2],[0.5784, 0.4216]
5907,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6690.jpg,5,[5, 2],[0.9993, 0.0006]
5908,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6297.jpg,5,[5, 2],[1.0000, 0.0000]
5909,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3107.jpg,5,[3, 5],[0.8884, 0.0985]
5910,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5955.jpg,5,[5, 2],[0.9781, 0.0212]
5911,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7446.jpg,5,[2, 5],[0.5745, 0.1981]
5912,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7545.jpg,5,[5, 3],[0.9950, 0.0049]
5913,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1230.jpg,5,[5, 3],[0.6607, 0.3373]
5914,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7125.jpg,5,[5, 3],[0.9998, 0.0002]
5915,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3376.jpg,5,[5, 3],[0.9970, 0.0030]
5916,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2056.jpg,5,[5, 7],[1.0000, 0.0000]
5917,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6249.jpg,5,[5, 4],[1.0000, 0.0000]
5918,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2187.jpg,5,[5, 3],[0.9096, 0.0902]
5919,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_551.jpg,5,[5, 7],[0.5349, 0.4488]
5920,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5947.jpg,5,[5, 7],[1.0000, 0.0000]
5921,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7887.jpg,5,[5, 3],[1.0000, 0.0000]
5922,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7064.jpg,5,[5, 3],[1.0000, 0.0000]
5923,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6023.jpg,5,[5, 3],[0.9864, 0.0136]
5924,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3092.jpg,5,[5, 2],[1.0000, 0.0000]
5925,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_640.jpg,5,[3, 5],[0.9421, 0.0531]
5926,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9095.jpg,5,[5, 3],[0.9993, 0.0007]
5927,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2036.jpg,5,[3, 2],[0.4180, 0.2553]
5928,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7334.jpg,5,[5, 3],[1.0000, 0.0000]
5929,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2864.jpg,5,[5, 3],[0.8964, 0.1036]
5930,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9514.jpg,5,[5, 0],[0.9999, 0.0001]
5931,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6782.jpg,5,[5, 3],[1.0000, 0.0000]
5932,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3275.jpg,5,[5, 7],[0.7187, 0.1592]
5933,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5005.jpg,5,[5, 3],[0.9998, 0.0002]
5934,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7157.jpg,5,[5, 3],[1.0000, 0.0000]
5935,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_991.jpg,5,[5, 3],[0.9955, 0.0044]
5936,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2023.jpg,5,[3, 0],[0.9084, 0.0646]
5937,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1276.jpg,5,[5, 9],[1.0000, 0.0000]
5938,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8084.jpg,5,[3, 5],[0.6387, 0.2552]
5939,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6226.jpg,5,[5, 7],[1.0000, 0.0000]
5940,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3804.jpg,5,[5, 4],[1.0000, 0.0000]
5941,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9155.jpg,5,[5, 7],[1.0000, 0.0000]
5942,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1854.jpg,5,[5, 3],[1.0000, 0.0000]
5943,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_239.jpg,5,[5, 3],[1.0000, 0.0000]
5944,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1736.jpg,5,[5, 6],[1.0000, 0.0000]
5945,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6787.jpg,5,[5, 7],[1.0000, 0.0000]
5946,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8729.jpg,5,[5, 2],[1.0000, 0.0000]
5947,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9380.jpg,5,[3, 5],[0.9857, 0.0142]
5948,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_5725.jpg,5,[5, 3],[1.0000, 0.0000]
5949,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1355.jpg,5,[2, 5],[0.8257, 0.1658]
5950,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3667.jpg,5,[5, 7],[1.0000, 0.0000]
5951,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7828.jpg,5,[5, 1],[1.0000, 0.0000]
5952,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2205.jpg,5,[5, 3],[1.0000, 0.0000]
5953,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4724.jpg,5,[5, 2],[0.9848, 0.0150]
5954,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3142.jpg,5,[5, 3],[1.0000, 0.0000]
5955,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2005.jpg,5,[5, 3],[0.7347, 0.1977]
5956,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1855.jpg,5,[5, 2],[0.9998, 0.0002]
5957,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8192.jpg,5,[5, 1],[1.0000, 0.0000]
5958,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6733.jpg,5,[5, 2],[1.0000, 0.0000]
5959,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4697.jpg,5,[5, 3],[0.5610, 0.3945]
5960,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7168.jpg,5,[4, 5],[0.6924, 0.1547]
5961,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3959.jpg,5,[5, 2],[0.9997, 0.0002]
5962,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1948.jpg,5,[5, 7],[1.0000, 0.0000]
5963,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7346.jpg,5,[5, 2],[1.0000, 0.0000]
5964,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6764.jpg,5,[7, 5],[0.6899, 0.2811]
5965,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3451.jpg,5,[5, 1],[1.0000, 0.0000]
5966,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3704.jpg,5,[9, 4],[0.9126, 0.0510]
5967,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7673.jpg,5,[5, 9],[0.9735, 0.0256]
5968,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7331.jpg,5,[5, 2],[1.0000, 0.0000]
5969,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9058.jpg,5,[5, 3],[1.0000, 0.0000]
5970,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4051.jpg,5,[5, 6],[0.9961, 0.0018]
5971,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4887.jpg,5,[5, 3],[0.9997, 0.0003]
5972,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1588.jpg,5,[5, 3],[0.9998, 0.0002]
5973,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2051.jpg,5,[5, 3],[1.0000, 0.0000]
5974,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4956.jpg,5,[5, 6],[1.0000, 0.0000]
5975,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6889.jpg,5,[5, 2],[1.0000, 0.0000]
5976,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3287.jpg,5,[5, 7],[1.0000, 0.0000]
5977,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8597.jpg,5,[5, 7],[0.9998, 0.0001]
5978,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_1745.jpg,5,[5, 3],[1.0000, 0.0000]
5979,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9406.jpg,5,[5, 3],[1.0000, 0.0000]
5980,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6904.jpg,5,[5, 7],[1.0000, 0.0000]
5981,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_4551.jpg,5,[5, 3],[1.0000, 0.0000]
5982,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3019.jpg,5,[5, 2],[0.9779, 0.0220]
5983,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8330.jpg,5,[5, 4],[1.0000, 0.0000]
5984,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8070.jpg,5,[5, 2],[0.9999, 0.0001]
5985,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3355.jpg,5,[5, 2],[0.9998, 0.0002]
5986,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9376.jpg,5,[6, 5],[0.9152, 0.0616]
5987,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8009.jpg,5,[5, 6],[0.2808, 0.2418]
5988,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9084.jpg,5,[5, 3],[1.0000, 0.0000]
5989,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6564.jpg,5,[5, 3],[0.9923, 0.0042]
5990,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2983.jpg,5,[5, 3],[1.0000, 0.0000]
5991,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_3613.jpg,5,[5, 7],[1.0000, 0.0000]
5992,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9257.jpg,5,[5, 3],[1.0000, 0.0000]
5993,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_9646.jpg,5,[5, 3],[1.0000, 0.0000]
5994,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2731.jpg,5,[5, 7],[1.0000, 0.0000]
5995,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6310.jpg,5,[5, 2],[1.0000, 0.0000]
5996,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2890.jpg,5,[5, 3],[0.9999, 0.0001]
5997,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_7421.jpg,5,[5, 8],[1.0000, 0.0000]
5998,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_4082.jpg,6,[6, 3],[1.0000, 0.0000]
5999,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_7856.jpg,6,[6, 4],[1.0000, 0.0000]
6000,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_2803.jpg,5,[5, 3],[1.0000, 0.0000]
6001,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_4177.jpg,6,[6, 0],[1.0000, 0.0000]
6002,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_9851.jpg,6,[6, 2],[1.0000, 0.0000]
6003,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_6640.jpg,5,[3, 5],[0.9999, 0.0001]
6004,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_5199.jpg,6,[6, 3],[1.0000, 0.0000]
6005,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_3984.jpg,6,[6, 3],[1.0000, 0.0000]
6006,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_547.jpg,6,[6, 3],[0.9999, 0.0000]
6007,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_2222.jpg,6,[6, 4],[1.0000, 0.0000]
6008,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_2584.jpg,6,[6, 0],[1.0000, 0.0000]
6009,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/5/5_8682.jpg,5,[5, 1],[1.0000, 0.0000]
6010,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_7180.jpg,6,[6, 3],[1.0000, 0.0000]
6011,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_162.jpg,6,[2, 6],[0.9404, 0.0241]
6012,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_3932.jpg,6,[6, 0],[1.0000, 0.0000]
6013,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_8933.jpg,6,[6, 2],[1.0000, 0.0000]
6014,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_3640.jpg,6,[6, 2],[1.0000, 0.0000]
6015,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_2914.jpg,6,[6, 5],[0.7441, 0.2559]
6016,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_590.jpg,6,[6, 5],[1.0000, 0.0000]
6017,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_5600.jpg,6,[6, 4],[0.4278, 0.2077]
6018,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_1455.jpg,6,[6, 0],[1.0000, 0.0000]
6019,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_9359.jpg,6,[6, 0],[1.0000, 0.0000]
6020,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_2820.jpg,6,[6, 4],[1.0000, 0.0000]
6021,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_783.jpg,6,[6, 8],[1.0000, 0.0000]
6022,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_7891.jpg,6,[6, 2],[1.0000, 0.0000]
6023,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_5436.jpg,6,[6, 3],[1.0000, 0.0000]
6024,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_8164.jpg,6,[6, 4],[1.0000, 0.0000]
6025,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_1892.jpg,6,[6, 5],[0.8628, 0.1102]
6026,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_5513.jpg,6,[6, 3],[1.0000, 0.0000]
6027,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_6019.jpg,6,[6, 9],[1.0000, 0.0000]
6028,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_6934.jpg,6,[6, 2],[1.0000, 0.0000]
6029,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_2671.jpg,6,[6, 2],[1.0000, 0.0000]
6030,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_2580.jpg,6,[6, 5],[0.9952, 0.0048]
6031,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_7043.jpg,6,[6, 3],[1.0000, 0.0000]
6032,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_8119.jpg,6,[6, 2],[0.5499, 0.3651]
6033,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_4230.jpg,6,[6, 2],[1.0000, 0.0000]
6034,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_1634.jpg,6,[6, 1],[1.0000, 0.0000]
6035,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_5446.jpg,6,[6, 2],[0.9801, 0.0180]
6036,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_292.jpg,6,[6, 4],[1.0000, 0.0000]
6037,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_1975.jpg,6,[6, 1],[0.9970, 0.0023]
6038,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_395.jpg,6,[6, 3],[1.0000, 0.0000]
6039,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_8160.jpg,6,[6, 5],[1.0000, 0.0000]
6040,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_5841.jpg,6,[6, 4],[0.9993, 0.0007]
6041,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_379.jpg,6,[6, 4],[1.0000, 0.0000]
6042,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_9425.jpg,6,[6, 2],[0.9999, 0.0001]
6043,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_4793.jpg,6,[6, 0],[1.0000, 0.0000]
6044,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_529.jpg,6,[6, 4],[1.0000, 0.0000]
6045,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_1273.jpg,6,[6, 5],[0.9974, 0.0023]
6046,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_2862.jpg,6,[6, 5],[0.9265, 0.0714]
6047,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_1483.jpg,6,[6, 0],[1.0000, 0.0000]
6048,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_2016.jpg,6,[6, 3],[1.0000, 0.0000]
6049,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_3899.jpg,6,[6, 2],[0.9998, 0.0002]
6050,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/6/6_5072.jpg,6,[6, 4],[0.9963, 0.0033]
